cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,nj,lj,jaceps,gamma
0425,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.008,1,0.01,0,true,0.05,0.07,0.1,0.5
0426,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.008,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0427,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0,0,0.1,0.5
0428,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0,0,0.1,0.5
0429,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0,0,0.1,0.5
0430,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.005,0,0.1,0.5
0431,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.005,0,0.1,0.5
0432,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.005,0,0.1,0.5
0433,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.05,0,0.1,0.5
0434,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.05,0,0.1,0.5
0435,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.05,0,0.1,0.5
0436,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0,0.01,0.1,0.5
0437,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0,0.01,0.1,0.5
0438,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0,0.01,0.1,0.5
0439,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.005,0.01,0.1,0.5
0440,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.005,0.01,0.1,0.5
0441,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0442,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.05,0.01,0.1,0.5
0443,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.05,0.01,0.1,0.5
0444,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0445,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0,0.03,0.1,0.5
0446,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0,0.03,0.1,0.5
0447,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0,0.03,0.1,0.5
0448,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.005,0.03,0.1,0.5
0449,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.005,0.03,0.1,0.5
0450,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0451,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.05,0.03,0.1,0.5
0452,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.05,0.03,0.1,0.5
0453,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0454,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0,0.05,0.1,0.5
0455,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0,0.05,0.1,0.5
0456,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0,0.05,0.1,0.5
0457,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.005,0.05,0.1,0.5
0458,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.005,0.05,0.1,0.5
0459,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0460,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.05,0.05,0.1,0.5
0461,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.05,0.05,0.1,0.5
0462,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0463,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0,0.07,0.1,0.5
0464,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0,0.07,0.1,0.5
0465,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0,0.07,0.1,0.5
0466,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.005,0.07,0.1,0.5
0467,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.005,0.07,0.1,0.5
0468,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0469,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,0,0,0.005,true,0.05,0.07,0.1,0.5
0470,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0,true,0.05,0.07,0.1,0.5
0471,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.009,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0472,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0,0,0.1,0.5
0473,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0,0,0.1,0.5
0474,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0,0,0.1,0.5
0475,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.005,0,0.1,0.5
0476,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.005,0,0.1,0.5
0477,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.005,0,0.1,0.5
0478,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.05,0,0.1,0.5
0479,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.05,0,0.1,0.5
0480,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.05,0,0.1,0.5
0481,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0,0.01,0.1,0.5
0482,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0,0.01,0.1,0.5
0483,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0,0.01,0.1,0.5
0484,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.005,0.01,0.1,0.5
0485,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.005,0.01,0.1,0.5
0486,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0487,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.05,0.01,0.1,0.5
0488,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.05,0.01,0.1,0.5
0489,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0490,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0,0.03,0.1,0.5
0491,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0,0.03,0.1,0.5
0492,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0,0.03,0.1,0.5
0493,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.005,0.03,0.1,0.5
0494,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.005,0.03,0.1,0.5
0495,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0496,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.05,0.03,0.1,0.5
0497,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.05,0.03,0.1,0.5
0498,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0499,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0,0.05,0.1,0.5
0500,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0,0.05,0.1,0.5
0501,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0,0.05,0.1,0.5
0502,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.005,0.05,0.1,0.5
0503,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.005,0.05,0.1,0.5
0504,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0505,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.05,0.05,0.1,0.5
0506,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.05,0.05,0.1,0.5
0507,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0508,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0,0.07,0.1,0.5
0509,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0,0.07,0.1,0.5
0510,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0,0.07,0.1,0.5
0511,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.005,0.07,0.1,0.5
0512,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.005,0.07,0.1,0.5
0513,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0514,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,0,0,0.005,true,0.05,0.07,0.1,0.5
0515,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0,true,0.05,0.07,0.1,0.5
0516,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.01,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0517,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0,0,0.1,0.5
0518,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0,0,0.1,0.5
0519,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0,0,0.1,0.5
0520,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.005,0,0.1,0.5
0521,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.005,0,0.1,0.5
0522,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.005,0,0.1,0.5
0523,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.05,0,0.1,0.5
0524,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.05,0,0.1,0.5
0525,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.05,0,0.1,0.5
0526,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0,0.01,0.1,0.5
0527,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0,0.01,0.1,0.5
0528,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0,0.01,0.1,0.5
0529,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.005,0.01,0.1,0.5
0530,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.005,0.01,0.1,0.5
0531,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0532,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.05,0.01,0.1,0.5
0533,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.05,0.01,0.1,0.5
0534,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0535,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0,0.03,0.1,0.5
0536,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0,0.03,0.1,0.5
0537,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0,0.03,0.1,0.5
0538,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.005,0.03,0.1,0.5
0539,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.005,0.03,0.1,0.5
0540,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0541,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.05,0.03,0.1,0.5
0542,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.05,0.03,0.1,0.5
0543,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0544,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0,0.05,0.1,0.5
0545,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0,0.05,0.1,0.5
0546,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0,0.05,0.1,0.5
0547,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.005,0.05,0.1,0.5
0548,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.005,0.05,0.1,0.5
0549,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0550,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.05,0.05,0.1,0.5
0551,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.05,0.05,0.1,0.5
0552,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0553,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0,0.07,0.1,0.5
0554,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0,0.07,0.1,0.5
0555,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0,0.07,0.1,0.5
0556,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.005,0.07,0.1,0.5
0557,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.005,0.07,0.1,0.5
0558,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0559,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,0,0,0.005,true,0.05,0.07,0.1,0.5
0560,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0,true,0.05,0.07,0.1,0.5
0561,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.02,1,0.01,0.005,true,0.05,0.07,0.1,0.5
