cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma,im,imsteps,maxsv,nbch,uselie
0453,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0454,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0455,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0456,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0457,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0458,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0459,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0460,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0461,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0462,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0463,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0464,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0465,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0466,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0467,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0468,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0469,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0470,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0471,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0472,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0473,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0474,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0475,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0476,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0477,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0478,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0479,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0480,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0481,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0482,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0483,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0484,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0485,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0486,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0487,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,50,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0488,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,50,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0489,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,50,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0490,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0491,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0492,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0493,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0494,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0495,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0496,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0497,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0498,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0499,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0500,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0501,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0502,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,50,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0503,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,50,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0504,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,50,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0505,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0506,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0507,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0508,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0509,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0510,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0511,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0512,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0513,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0514,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,150,12,2,0,0.000000,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0515,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,150,12,2,0,0.000001,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0516,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,150,12,2,0,0.000010,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0517,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00600,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0518,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00600,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0519,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00600,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0520,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00600,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0521,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00700,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0522,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00700,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0523,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00700,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0524,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0525,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00800,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0526,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00800,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0527,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00800,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0528,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00400,0.00800,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0529,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00600,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0530,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00600,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0531,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00600,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0532,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00600,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0533,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00700,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0534,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00700,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0535,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00700,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0536,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0537,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00800,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0538,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00800,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0539,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00800,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0540,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00500,0.00800,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0541,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00600,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0542,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00600,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0543,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00600,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0544,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00600,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0545,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00700,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0546,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00700,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0547,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00700,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0548,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0549,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00800,1,0.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0550,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00800,1,0.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0551,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00800,1,1.0,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0552,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.000001,NMI,64,false,5,2.5,0.00600,0.00800,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
